Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
[483]    0.0    0.00    0.00    2216         std::_Sp_counted_ptr_inplace<VertexArrayObject, std::allocator<VertexArrayObject>, (__gnu_cxx::_Lock_policy)2>::_Impl::_Impl(std::allocator<VertexArrayObject>) [483]
                0.00    0.00    2216/2216        std::_Sp_ebo_helper<0, std::allocator<VertexArrayObject>, true>::_Sp_ebo_helper(std::allocator<VertexArrayObject> const&) [472]
-----------------------------------------------
                0.00    0.00    2216/2216        std::__shared_count<(__gnu_cxx::_Lock_policy)2>::__shared_count<VertexArrayObject, std::allocator<VertexArrayObject>>(VertexArrayObject*&, std::_Sp_alloc_shared_tag<std::allocator<VertexArrayObject> >) [473]
[484]    0.0    0.00    0.00    2216         std::_Sp_counted_ptr_inplace<VertexArrayObject, std::allocator<VertexArrayObject>, (__gnu_cxx::_Lock_policy)2>::_Sp_counted_ptr_inplace<>(std::allocator<VertexArrayObject>) [484]
                0.00    0.00    2216/6684        std::_Sp_counted_base<(__gnu_cxx::_Lock_policy)2>::_Sp_counted_base() [269]
                0.00    0.00    2216/6648        std::allocator<VertexArrayObject>::allocator(std::allocator<VertexArrayObject> const&) [275]
                0.00    0.00    2216/8459        std::allocator<VertexArrayObject>::~allocator() [258]
                0.00    0.00    2216/2216        std::_Sp_counted_ptr_inplace<VertexArrayObject, std::allocator<VertexArrayObject>, (__gnu_cxx::_Lock_policy)2>::_Impl::_Impl(std::allocator<VertexArrayObject>) [483]
                0.00    0.00    2216/6243        std::_Sp_counted_ptr_inplace<VertexArrayObject, std::allocator<VertexArrayObject>, (__gnu_cxx::_Lock_policy)2>::_M_ptr() [291]
                0.00    0.00    2216/2216        void std::allocator_traits<std::allocator<VertexArrayObject> >::construct<VertexArrayObject>(std::allocator<VertexArrayObject>&, VertexArrayObject*) [478]
-----------------------------------------------
                0.00    0.00    2216/2216        RenderLayer::addObject(std::shared_ptr<Object> const&) [432]
[485]    0.0    0.00    0.00    2216         std::vector<std::shared_ptr<Object>, std::allocator<std::shared_ptr<Object> > >::push_back(std::shared_ptr<Object> const&) [485]
                0.00    0.00    2204/2216        void std::allocator_traits<std::allocator<std::shared_ptr<Object> > >::construct<std::shared_ptr<Object>, std::shared_ptr<Object> const&>(std::allocator<std::shared_ptr<Object> >&, std::shared_ptr<Object>*, std::shared_ptr<Object> const&) [479]
                0.00    0.00      12/797564      std::vector<std::shared_ptr<Object>, std::allocator<std::shared_ptr<Object> > >::end() [175]
                0.00    0.00      12/12          void std::vector<std::shared_ptr<Object>, std::allocator<std::shared_ptr<Object> > >::_M_realloc_insert<std::shared_ptr<Object> const&>(__gnu_cxx::__normal_iterator<std::shared_ptr<Object>*, std::vector<std::shared_ptr<Object>, std::allocator<std::shared_ptr<Object> > > >, std::shared_ptr<Object> const&) [753]
-----------------------------------------------
                0.00    0.00    2216/2216        Object::Object(glm::vec<2, float, (glm::qualifier)0>, glm::vec<2, float, (glm::qualifier)0>, std::shared_ptr<Shader> const&) [66]
[486]    0.0    0.00    0.00    2216         std::shared_ptr<VertexArrayObject> std::make_shared<VertexArrayObject>() [486]
                0.00    0.00    2216/2216        std::allocator<VertexArrayObject>::allocator() [452]
                0.00    0.00    2216/8459        std::allocator<VertexArrayObject>::~allocator() [258]
                0.00    0.00    2216/2216        std::shared_ptr<VertexArrayObject> std::allocate_shared<VertexArrayObject, std::allocator<VertexArrayObject>>(std::allocator<VertexArrayObject> const&) [489]
-----------------------------------------------
                0.00    0.00    2216/2216        std::__allocated_ptr<std::allocator<std::_Sp_counted_ptr_inplace<ObjectTransform, std::allocator<ObjectTransform>, (__gnu_cxx::_Lock_policy)2> > >::get() [474]
[487]    0.0    0.00    0.00    2216         std::_Sp_counted_ptr_inplace<ObjectTransform, std::allocator<ObjectTransform>, (__gnu_cxx::_Lock_policy)2>* std::__to_address<std::_Sp_counted_ptr_inplace<ObjectTransform, std::allocator<ObjectTransform>, (__gnu_cxx::_Lock_policy)2> >(std::_Sp_counted_ptr_inplace<ObjectTransform, std::allocator<ObjectTransform>, (__gnu_cxx::_Lock_policy)2>*) [487]
-----------------------------------------------
                0.00    0.00    2216/2216        std::__allocated_ptr<std::allocator<std::_Sp_counted_ptr_inplace<VertexArrayObject, std::allocator<VertexArrayObject>, (__gnu_cxx::_Lock_policy)2> > >::get() [476]
[488]    0.0    0.00    0.00    2216         std::_Sp_counted_ptr_inplace<VertexArrayObject, std::allocator<VertexArrayObject>, (__gnu_cxx::_Lock_policy)2>* std::__to_address<std::_Sp_counted_ptr_inplace<VertexArrayObject, std::allocator<VertexArrayObject>, (__gnu_cxx::_Lock_policy)2> >(std::_Sp_counted_ptr_inplace<VertexArrayObject, std::allocator<VertexArrayObject>, (__gnu_cxx::_Lock_policy)2>*) [488]
-----------------------------------------------
                0.00    0.00    2216/2216        std::shared_ptr<VertexArrayObject> std::make_shared<VertexArrayObject>() [486]
[489]    0.0    0.00    0.00    2216         std::shared_ptr<VertexArrayObject> std::allocate_shared<VertexArrayObject, std::allocator<VertexArrayObject>>(std::allocator<VertexArrayObject> const&) [489]
                0.00    0.00    2216/2216        std::shared_ptr<VertexArrayObject>::shared_ptr<std::allocator<VertexArrayObject>>(std::_Sp_alloc_shared_tag<std::allocator<VertexArrayObject> >) [456]
-----------------------------------------------
                0.00    0.00    2216/2216        std::__shared_count<(__gnu_cxx::_Lock_policy)2>::__shared_count<ObjectTransform, std::allocator<ObjectTransform>>(ObjectTransform*&, std::_Sp_alloc_shared_tag<std::allocator<ObjectTransform> >) [81]
[490]    0.0    0.00    0.00    2216         std::__allocated_ptr<std::allocator<std::_Sp_counted_ptr_inplace<ObjectTransform, std::allocator<ObjectTransform>, (__gnu_cxx::_Lock_policy)2> > > std::__allocate_guarded<std::allocator<std::_Sp_counted_ptr_inplace<ObjectTransform, std::allocator<ObjectTransform>, (__gnu_cxx::_Lock_policy)2> > >(std::allocator<std::_Sp_counted_ptr_inplace<ObjectTransform, std::allocator<ObjectTransform>, (__gnu_cxx::_Lock_policy)2> >&) [490]
                0.00    0.00    2216/2216        std::allocator_traits<std::allocator<std::_Sp_counted_ptr_inplace<ObjectTransform, std::allocator<ObjectTransform>, (__gnu_cxx::_Lock_policy)2> > >::allocate(std::allocator<std::_Sp_counted_ptr_inplace<ObjectTransform, std::allocator<ObjectTransform>, (__gnu_cxx::_Lock_policy)2> >&, unsigned long) [480]
                0.00    0.00    2216/4027        std::__allocated_ptr<std::allocator<std::_Sp_counted_ptr_inplace<ObjectTransform, std::allocator<ObjectTransform>, (__gnu_cxx::_Lock_policy)2> > >::__allocated_ptr(std::allocator<std::_Sp_counted_ptr_inplace<ObjectTransform, std::allocator<ObjectTransform>, (__gnu_cxx::_Lock_policy)2> >&, std::_Sp_counted_ptr_inplace<ObjectTransform, std::allocator<ObjectTransform>, (__gnu_cxx::_Lock_policy)2>*) [326]
-----------------------------------------------
                0.00    0.00    2216/2216        std::__shared_count<(__gnu_cxx::_Lock_policy)2>::__shared_count<VertexArrayObject, std::allocator<VertexArrayObject>>(VertexArrayObject*&, std::_Sp_alloc_shared_tag<std::allocator<VertexArrayObject> >) [473]
[491]    0.0    0.00    0.00    2216         std::__allocated_ptr<std::allocator<std::_Sp_counted_ptr_inplace<VertexArrayObject, std::allocator<VertexArrayObject>, (__gnu_cxx::_Lock_policy)2> > > std::__allocate_guarded<std::allocator<std::_Sp_counted_ptr_inplace<VertexArrayObject, std::allocator<VertexArrayObject>, (__gnu_cxx::_Lock_policy)2> > >(std::allocator<std::_Sp_counted_ptr_inplace<VertexArrayObject, std::allocator<VertexArrayObject>, (__gnu_cxx::_Lock_policy)2> >&) [491]
                0.00    0.00    2216/2216        std::allocator_traits<std::allocator<std::_Sp_counted_ptr_inplace<VertexArrayObject, std::allocator<VertexArrayObject>, (__gnu_cxx::_Lock_policy)2> > >::allocate(std::allocator<std::_Sp_counted_ptr_inplace<VertexArrayObject, std::allocator<VertexArrayObject>, (__gnu_cxx::_Lock_policy)2> >&, unsigned long) [481]
                0.00    0.00    2216/4027        std::__allocated_ptr<std::allocator<std::_Sp_counted_ptr_inplace<VertexArrayObject, std::allocator<VertexArrayObject>, (__gnu_cxx::_Lock_policy)2> > >::__allocated_ptr(std::allocator<std::_Sp_counted_ptr_inplace<VertexArrayObject, std::allocator<VertexArrayObject>, (__gnu_cxx::_Lock_policy)2> >&, std::_Sp_counted_ptr_inplace<VertexArrayObject, std::allocator<VertexArrayObject>, (__gnu_cxx::_Lock_policy)2>*) [328]
-----------------------------------------------
                0.00    0.00    2216/2216        glm::mat<4, 4, float, (glm::qualifier)0> glm::rotate<float, (glm::qualifier)0>(glm::mat<4, 4, float, (glm::qualifier)0> const&, float, glm::vec<3, float, (glm::qualifier)0> const&) [95]
[492]    0.0    0.00    0.00    2216         std::cos(float) [492]
-----------------------------------------------
                0.00    0.00    2216/2216        glm::mat<4, 4, float, (glm::qualifier)0> glm::rotate<float, (glm::qualifier)0>(glm::mat<4, 4, float, (glm::qualifier)0> const&, float, glm::vec<3, float, (glm::qualifier)0> const&) [95]
[493]    0.0    0.00    0.00    2216         std::sin(float) [493]
-----------------------------------------------
                0.00    0.00    2216/2216        std::shared_ptr<ObjectTransform>::operator=(std::shared_ptr<ObjectTransform>&&) [454]
[494]    0.0    0.00    0.00    2216         std::remove_reference<std::shared_ptr<ObjectTransform>&>::type&& std::move<std::shared_ptr<ObjectTransform>&>(std::shared_ptr<ObjectTransform>&) [494]
-----------------------------------------------
                0.00    0.00    2216/2216        std::shared_ptr<VertexArrayObject>::operator=(std::shared_ptr<VertexArrayObject>&&) [457]
[495]    0.0    0.00    0.00    2216         std::remove_reference<std::shared_ptr<VertexArrayObject>&>::type&& std::move<std::shared_ptr<VertexArrayObject>&>(std::shared_ptr<VertexArrayObject>&) [495]
-----------------------------------------------
                0.00    0.00    2216/2216        std::__shared_ptr<ObjectTransform, (__gnu_cxx::_Lock_policy)2>::operator=(std::__shared_ptr<ObjectTransform, (__gnu_cxx::_Lock_policy)2>&&) [463]
[496]    0.0    0.00    0.00    2216         std::remove_reference<std::__shared_ptr<ObjectTransform, (__gnu_cxx::_Lock_policy)2>&>::type&& std::move<std::__shared_ptr<ObjectTransform, (__gnu_cxx::_Lock_policy)2>&>(std::__shared_ptr<ObjectTransform, (__gnu_cxx::_Lock_policy)2>&) [496]
-----------------------------------------------
                0.00    0.00    2216/2216        std::__shared_ptr<VertexArrayObject, (__gnu_cxx::_Lock_policy)2>::operator=(std::__shared_ptr<VertexArrayObject, (__gnu_cxx::_Lock_policy)2>&&) [469]
[497]    0.0    0.00    0.00    2216         std::remove_reference<std::__shared_ptr<VertexArrayObject, (__gnu_cxx::_Lock_policy)2>&>::type&& std::move<std::__shared_ptr<VertexArrayObject, (__gnu_cxx::_Lock_policy)2>&>(std::__shared_ptr<VertexArrayObject, (__gnu_cxx::_Lock_policy)2>&) [497]
-----------------------------------------------
                0.00    0.00    2216/2216        std::__shared_ptr<ObjectTransform, (__gnu_cxx::_Lock_policy)2>::swap(std::__shared_ptr<ObjectTransform, (__gnu_cxx::_Lock_policy)2>&) [460]
[498]    0.0    0.00    0.00    2216         std::enable_if<std::__and_<std::__not_<std::__is_tuple_like<ObjectTransform*> >, std::is_move_constructible<ObjectTransform*>, std::is_move_assignable<ObjectTransform*> >::value, void>::type std::swap<ObjectTransform*>(ObjectTransform*&, ObjectTransform*&) [498]
                0.00    0.00    6648/6648        std::remove_reference<ObjectTransform*&>::type&& std::move<ObjectTransform*&>(ObjectTransform*&) [276]
-----------------------------------------------
                0.00    0.00    2216/2216        std::__shared_ptr<VertexArrayObject, (__gnu_cxx::_Lock_policy)2>::swap(std::__shared_ptr<VertexArrayObject, (__gnu_cxx::_Lock_policy)2>&) [465]
[499]    0.0    0.00    0.00    2216         std::enable_if<std::__and_<std::__not_<std::__is_tuple_like<VertexArrayObject*> >, std::is_move_constructible<VertexArrayObject*>, std::is_move_assignable<VertexArrayObject*> >::value, void>::type std::swap<VertexArrayObject*>(VertexArrayObject*&, VertexArrayObject*&) [499]
                0.00    0.00    6648/6648        std::remove_reference<VertexArrayObject*&>::type&& std::move<VertexArrayObject*&>(VertexArrayObject*&) [277]
-----------------------------------------------
                0.00    0.00       1/2215        Player::Player(glm::vec<2, float, (glm::qualifier)0>, glm::vec<2, float, (glm::qualifier)0>, std::shared_ptr<Shader> const&, std::shared_ptr<Texture> const&, std::shared_ptr<ProjectilePool> const&)::{lambda()#1}* const& std::_Any_data::_M_access<Player::Player(glm::vec<2, float, (glm::qualifier)0>, glm::vec<2, float, (glm::qualifier)0>, std::shared_ptr<Shader> const&, std::shared_ptr<Texture> const&, std::shared_ptr<ProjectilePool> const&)::{lambda()#1}*>() const [1265]
                0.00    0.00    2214/2215        main::{lambda()#1} const& std::_Any_data::_M_access<main::{lambda()#1}>() const [502]
[500]    0.0    0.00    0.00    2215         std::_Any_data::_M_access() const [500]
-----------------------------------------------
                0.00    0.00    2214/2214        void std::allocator_traits<std::allocator<Object*> >::construct<Object*, Object* const&>(std::allocator<Object*>&, Object**, Object* const&) [504]
[501]    0.0    0.00    0.00    2214         void __gnu_cxx::new_allocator<Object*>::construct<Object*, Object* const&>(Object**, Object* const&) [501]
                0.00    0.00    2214/4438        Object* const& std::forward<Object* const&>(std::remove_reference<Object* const&>::type&) [309]
                0.00    0.00    2214/21045       operator new(unsigned long, void*) [227]
-----------------------------------------------
                0.00    0.00    2214/2214        std::_Function_base::_Base_manager<main::{lambda()#1}>::_M_get_pointer(std::_Any_data const&) [503]
[502]    0.0    0.00    0.00    2214         main::{lambda()#1} const& std::_Any_data::_M_access<main::{lambda()#1}>() const [502]
                0.00    0.00    2214/2215        std::_Any_data::_M_access() const [500]
-----------------------------------------------
                0.00    0.00       1/2214        std::_Function_base::_Base_manager<main::{lambda()#1}>::_M_manager(std::_Any_data&, std::_Any_data const&, std::_Manager_operation) [961]
                0.00    0.00    2213/2214        std::_Function_handler<void (), main::{lambda()#1}>::_M_invoke(std::_Any_data const&) [9]
[503]    0.0    0.00    0.00    2214         std::_Function_base::_Base_manager<main::{lambda()#1}>::_M_get_pointer(std::_Any_data const&) [503]
                0.00    0.00    2214/2214        main::{lambda()#1} const& std::_Any_data::_M_access<main::{lambda()#1}>() const [502]
                0.00    0.00    2214/2214        main::{lambda()#1} const* std::__addressof<main::{lambda()#1} const>(main::{lambda()#1} const&) [505]
-----------------------------------------------
                0.00    0.00      10/2214        void std::vector<Object*, std::allocator<Object*> >::_M_realloc_insert<Object* const&>(__gnu_cxx::__normal_iterator<Object**, std::vector<Object*, std::allocator<Object*> > >, Object* const&) [137]
                0.00    0.00    2204/2214        std::vector<Object*, std::allocator<Object*> >::push_back(Object* const&) [135]
[504]    0.0    0.00    0.00    2214         void std::allocator_traits<std::allocator<Object*> >::construct<Object*, Object* const&>(std::allocator<Object*>&, Object**, Object* const&) [504]
                0.00    0.00    2214/4438        Object* const& std::forward<Object* const&>(std::remove_reference<Object* const&>::type&) [309]
                0.00    0.00    2214/2214        void __gnu_cxx::new_allocator<Object*>::construct<Object*, Object* const&>(Object**, Object* const&) [501]
-----------------------------------------------
                0.00    0.00    2214/2214        std::_Function_base::_Base_manager<main::{lambda()#1}>::_M_get_pointer(std::_Any_data const&) [503]
[505]    0.0    0.00    0.00    2214         main::{lambda()#1} const* std::__addressof<main::{lambda()#1} const>(main::{lambda()#1} const&) [505]
-----------------------------------------------
                0.00    0.00    2213/2213        AsteroidPrototype::createAsteroid(glm::vec<2, float, (glm::qualifier)0>, glm::vec<2, float, (glm::qualifier)0>) [29]
[506]    0.0    0.00    0.00    2213         AsteroidObject::setSpeed(float) [506]
-----------------------------------------------
                0.00    0.00    2213/2213        AsteroidPrototype::createAsteroid(glm::vec<2, float, (glm::qualifier)0>, glm::vec<2, float, (glm::qualifier)0>) [29]
[507]    0.0    0.00    0.00    2213         glm::vec<2, float, (glm::qualifier)0>::vec<unsigned int, unsigned int>(unsigned int, unsigned int) [507]
-----------------------------------------------
                0.00    0.00    2213/2213        std::allocator<AsteroidObject>::allocator() [516]
[508]    0.0    0.00    0.00    2213         __gnu_cxx::new_allocator<AsteroidObject>::new_allocator() [508]
-----------------------------------------------
                0.00    0.00    2213/2213        void std::allocator_traits<std::allocator<std::shared_ptr<AsteroidObject> > >::construct<std::shared_ptr<AsteroidObject>, std::shared_ptr<AsteroidObject> const&>(std::allocator<std::shared_ptr<AsteroidObject> >&, std::shared_ptr<AsteroidObject>*, std::shared_ptr<AsteroidObject> const&) [523]
[509]    0.0    0.00    0.00    2213         void __gnu_cxx::new_allocator<std::shared_ptr<AsteroidObject> >::construct<std::shared_ptr<AsteroidObject>, std::shared_ptr<AsteroidObject> const&>(std::shared_ptr<AsteroidObject>*, std::shared_ptr<AsteroidObject> const&) [509]
                0.00    0.00    2213/4436        std::shared_ptr<AsteroidObject> const& std::forward<std::shared_ptr<AsteroidObject> const&>(std::remove_reference<std::shared_ptr<AsteroidObject> const&>::type&) [310]
                0.00    0.00    2213/2213        std::shared_ptr<AsteroidObject>::shared_ptr(std::shared_ptr<AsteroidObject> const&) [517]
                0.00    0.00    2213/21045       operator new(unsigned long, void*) [227]
-----------------------------------------------
                0.00    0.00    2213/2213        std::allocator_traits<std::allocator<std::_Sp_counted_ptr_inplace<AsteroidObject, std::allocator<AsteroidObject>, (__gnu_cxx::_Lock_policy)2> > >::allocate(std::allocator<std::_Sp_counted_ptr_inplace<AsteroidObject, std::allocator<AsteroidObject>, (__gnu_cxx::_Lock_policy)2> >&, unsigned long) [524]
[510]    0.0    0.00    0.00    2213         __gnu_cxx::new_allocator<std::_Sp_counted_ptr_inplace<AsteroidObject, std::allocator<AsteroidObject>, (__gnu_cxx::_Lock_policy)2> >::allocate(unsigned long, void const*) [510]
                0.00    0.00    2213/2213        __gnu_cxx::new_allocator<std::_Sp_counted_ptr_inplace<AsteroidObject, std::allocator<AsteroidObject>, (__gnu_cxx::_Lock_policy)2> >::_M_max_size() const [511]
-----------------------------------------------
                0.00    0.00    2213/2213        __gnu_cxx::new_allocator<std::_Sp_counted_ptr_inplace<AsteroidObject, std::allocator<AsteroidObject>, (__gnu_cxx::_Lock_policy)2> >::allocate(unsigned long, void const*) [510]
[511]    0.0    0.00    0.00    2213         __gnu_cxx::new_allocator<std::_Sp_counted_ptr_inplace<AsteroidObject, std::allocator<AsteroidObject>, (__gnu_cxx::_Lock_policy)2> >::_M_max_size() const [511]
-----------------------------------------------
                0.00    0.00    2213/2213        std::__shared_ptr_access<AsteroidPrototype, (__gnu_cxx::_Lock_policy)2, false, false>::_M_get() const [513]
[512]    0.0    0.00    0.00    2213         std::__shared_ptr<AsteroidPrototype, (__gnu_cxx::_Lock_policy)2>::get() const [512]
-----------------------------------------------
                0.00    0.00    2213/2213        std::__shared_ptr_access<AsteroidPrototype, (__gnu_cxx::_Lock_policy)2, false, false>::operator->() const [514]
[513]    0.0    0.00    0.00    2213         std::__shared_ptr_access<AsteroidPrototype, (__gnu_cxx::_Lock_policy)2, false, false>::_M_get() const [513]
                0.00    0.00    2213/2213        std::__shared_ptr<AsteroidPrototype, (__gnu_cxx::_Lock_policy)2>::get() const [512]
-----------------------------------------------
                0.00    0.00    2213/2213        AsteroidFactory::build(AsteroidPrototype::Size) [13]
[514]    0.0    0.00    0.00    2213         std::__shared_ptr_access<AsteroidPrototype, (__gnu_cxx::_Lock_policy)2, false, false>::operator->() const [514]
                0.00    0.00    2213/2213        std::__shared_ptr_access<AsteroidPrototype, (__gnu_cxx::_Lock_policy)2, false, false>::_M_get() const [513]
-----------------------------------------------
                0.00    0.00    2213/2213        unsigned int std::uniform_int_distribution<unsigned int>::operator()<std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul> >(std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&, std::uniform_int_distribution<unsigned int>::param_type const&) [43]
[515]    0.0    0.00    0.00    2213         std::uniform_int_distribution<unsigned int>::param_type::b() const [515]
-----------------------------------------------
                0.00    0.00    2213/2213        std::shared_ptr<AsteroidObject> std::make_shared<AsteroidObject, glm::vec<2, float, (glm::qualifier)0>&, glm::vec<2, float, (glm::qualifier)0>, std::shared_ptr<Shader>&, std::shared_ptr<Texture>&>(glm::vec<2, float, (glm::qualifier)0>&, glm::vec<2, float, (glm::qualifier)0>&&, std::shared_ptr<Shader>&, std::shared_ptr<Texture>&) [75]
[516]    0.0    0.00    0.00    2213         std::allocator<AsteroidObject>::allocator() [516]
                0.00    0.00    2213/2213        __gnu_cxx::new_allocator<AsteroidObject>::new_allocator() [508]
-----------------------------------------------
                0.00    0.00    2213/2213        void __gnu_cxx::new_allocator<std::shared_ptr<AsteroidObject> >::construct<std::shared_ptr<AsteroidObject>, std::shared_ptr<AsteroidObject> const&>(std::shared_ptr<AsteroidObject>*, std::shared_ptr<AsteroidObject> const&) [509]
[517]    0.0    0.00    0.00    2213         std::shared_ptr<AsteroidObject>::shared_ptr(std::shared_ptr<AsteroidObject> const&) [517]
                0.00    0.00    2213/2213        std::__shared_ptr<AsteroidObject, (__gnu_cxx::_Lock_policy)2>::__shared_ptr(std::__shared_ptr<AsteroidObject, (__gnu_cxx::_Lock_policy)2> const&) [519]
-----------------------------------------------
                0.00    0.00    2213/2213        std::__shared_ptr<AsteroidObject, (__gnu_cxx::_Lock_policy)2>::__shared_ptr<std::allocator<AsteroidObject>, glm::vec<2, float, (glm::qualifier)0>&, glm::vec<2, float, (glm::qualifier)0>, std::shared_ptr<Shader>&, std::shared_ptr<Texture>&>(std::_Sp_alloc_shared_tag<std::allocator<AsteroidObject> >, glm::vec<2, float, (glm::qualifier)0>&, glm::vec<2, float, (glm::qualifier)0>&&, std::shared_ptr<Shader>&, std::shared_ptr<Texture>&) [71]
[518]    0.0    0.00    0.00    2213         std::enable_if<!std::__shared_ptr<AsteroidObject, (__gnu_cxx::_Lock_policy)2>::__has_esft_base<AsteroidObject, void>::value, void>::type std::__shared_ptr<AsteroidObject, (__gnu_cxx::_Lock_policy)2>::_M_enable_shared_from_this_with<AsteroidObject, AsteroidObject>(AsteroidObject*) [518]
-----------------------------------------------
                0.00    0.00    2213/2213        std::shared_ptr<AsteroidObject>::shared_ptr(std::shared_ptr<AsteroidObject> const&) [517]
[519]    0.0    0.00    0.00    2213         std::__shared_ptr<AsteroidObject, (__gnu_cxx::_Lock_policy)2>::__shared_ptr(std::__shared_ptr<AsteroidObject, (__gnu_cxx::_Lock_policy)2> const&) [519]
                0.00    0.00    2213/12920       std::__shared_count<(__gnu_cxx::_Lock_policy)2>::__shared_count(std::__shared_count<(__gnu_cxx::_Lock_policy)2> const&) [235]
-----------------------------------------------
                0.00    0.00    2213/2213        std::_Sp_counted_ptr_inplace<AsteroidObject, std::allocator<AsteroidObject>, (__gnu_cxx::_Lock_policy)2>::_Impl::_Impl(std::allocator<AsteroidObject>) [525]
[520]    0.0    0.00    0.00    2213         std::_Sp_ebo_helper<0, std::allocator<AsteroidObject>, true>::_Sp_ebo_helper(std::allocator<AsteroidObject> const&) [520]
                0.00    0.00    2213/6639        std::allocator<AsteroidObject>::allocator(std::allocator<AsteroidObject> const&) [279]
-----------------------------------------------
                0.00    0.00    2213/2213        std::__shared_count<(__gnu_cxx::_Lock_policy)2>::__shared_count<AsteroidObject, std::allocator<AsteroidObject>, glm::vec<2, float, (glm::qualifier)0>&, glm::vec<2, float, (glm::qualifier)0>, std::shared_ptr<Shader>&, std::shared_ptr<Texture>&>(AsteroidObject*&, std::_Sp_alloc_shared_tag<std::allocator<AsteroidObject> >, glm::vec<2, float, (glm::qualifier)0>&, glm::vec<2, float, (glm::qualifier)0>&&, std::shared_ptr<Shader>&, std::shared_ptr<Texture>&) [72]
[521]    0.0    0.00    0.00    2213         std::__allocated_ptr<std::allocator<std::_Sp_counted_ptr_inplace<AsteroidObject, std::allocator<AsteroidObject>, (__gnu_cxx::_Lock_policy)2> > >::get() [521]
                0.00    0.00    2213/2213        std::_Sp_counted_ptr_inplace<AsteroidObject, std::allocator<AsteroidObject>, (__gnu_cxx::_Lock_policy)2>* std::__to_address<std::_Sp_counted_ptr_inplace<AsteroidObject, std::allocator<AsteroidObject>, (__gnu_cxx::_Lock_policy)2> >(std::_Sp_counted_ptr_inplace<AsteroidObject, std::allocator<AsteroidObject>, (__gnu_cxx::_Lock_policy)2>*) [530]
-----------------------------------------------
                0.00    0.00    2213/2213        std::__shared_count<(__gnu_cxx::_Lock_policy)2>::__shared_count<AsteroidObject, std::allocator<AsteroidObject>, glm::vec<2, float, (glm::qualifier)0>&, glm::vec<2, float, (glm::qualifier)0>, std::shared_ptr<Shader>&, std::shared_ptr<Texture>&>(AsteroidObject*&, std::_Sp_alloc_shared_tag<std::allocator<AsteroidObject> >, glm::vec<2, float, (glm::qualifier)0>&, glm::vec<2, float, (glm::qualifier)0>&&, std::shared_ptr<Shader>&, std::shared_ptr<Texture>&) [72]
[522]    0.0    0.00    0.00    2213         std::__allocated_ptr<std::allocator<std::_Sp_counted_ptr_inplace<AsteroidObject, std::allocator<AsteroidObject>, (__gnu_cxx::_Lock_policy)2> > >::operator=(decltype(nullptr)) [522]
-----------------------------------------------
                0.00    0.00      10/2213        void std::vector<std::shared_ptr<AsteroidObject>, std::allocator<std::shared_ptr<AsteroidObject> > >::_M_realloc_insert<std::shared_ptr<AsteroidObject> const&>(__gnu_cxx::__normal_iterator<std::shared_ptr<AsteroidObject>*, std::vector<std::shared_ptr<AsteroidObject>, std::allocator<std::shared_ptr<AsteroidObject> > > >, std::shared_ptr<AsteroidObject> const&) [780]
                0.00    0.00    2203/2213        std::vector<std::shared_ptr<AsteroidObject>, std::allocator<std::shared_ptr<AsteroidObject> > >::push_back(std::shared_ptr<AsteroidObject> const&) [528]
[523]    0.0    0.00    0.00    2213         void std::allocator_traits<std::allocator<std::shared_ptr<AsteroidObject> > >::construct<std::shared_ptr<AsteroidObject>, std::shared_ptr<AsteroidObject> const&>(std::allocator<std::shared_ptr<AsteroidObject> >&, std::shared_ptr<AsteroidObject>*, std::shared_ptr<AsteroidObject> const&) [523]
                0.00    0.00    2213/4436        std::shared_ptr<AsteroidObject> const& std::forward<std::shared_ptr<AsteroidObject> const&>(std::remove_reference<std::shared_ptr<AsteroidObject> const&>::type&) [310]
                0.00    0.00    2213/2213        void __gnu_cxx::new_allocator<std::shared_ptr<AsteroidObject> >::construct<std::shared_ptr<AsteroidObject>, std::shared_ptr<AsteroidObject> const&>(std::shared_ptr<AsteroidObject>*, std::shared_ptr<AsteroidObject> const&) [509]
-----------------------------------------------
                0.00    0.00    2213/2213        std::__allocated_ptr<std::allocator<std::_Sp_counted_ptr_inplace<AsteroidObject, std::allocator<AsteroidObject>, (__gnu_cxx::_Lock_policy)2> > > std::__allocate_guarded<std::allocator<std::_Sp_counted_ptr_inplace<AsteroidObject, std::allocator<AsteroidObject>, (__gnu_cxx::_Lock_policy)2> > >(std::allocator<std::_Sp_counted_ptr_inplace<AsteroidObject, std::allocator<AsteroidObject>, (__gnu_cxx::_Lock_policy)2> >&) [531]
