Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00       2/8           CallbackTimer::Callback& std::vector<CallbackTimer::Callback, std::allocator<CallbackTimer::Callback> >::emplace_back<CallbackTimer::Callback>(CallbackTimer::Callback&&) [1154]
                0.00    0.00       2/8           void std::allocator_traits<std::allocator<CallbackTimer::Callback> >::construct<CallbackTimer::Callback, CallbackTimer::Callback>(std::allocator<CallbackTimer::Callback>&, CallbackTimer::Callback*, CallbackTimer::Callback&&) [1130]
                0.00    0.00       2/8           void std::vector<CallbackTimer::Callback, std::allocator<CallbackTimer::Callback> >::_M_realloc_insert<CallbackTimer::Callback>(__gnu_cxx::__normal_iterator<CallbackTimer::Callback*, std::vector<CallbackTimer::Callback, std::allocator<CallbackTimer::Callback> > >, CallbackTimer::Callback&&) [1155]
                0.00    0.00       2/8           void __gnu_cxx::new_allocator<CallbackTimer::Callback>::construct<CallbackTimer::Callback, CallbackTimer::Callback>(CallbackTimer::Callback*, CallbackTimer::Callback&&) [1043]
[863]    0.0    0.00    0.00       8         CallbackTimer::Callback&& std::forward<CallbackTimer::Callback>(std::remove_reference<CallbackTimer::Callback>::type&) [863]
-----------------------------------------------
                0.00    0.00       1/8           std::shared_ptr<TextRenderer> std::make_shared<TextRenderer, char const (&) [27], int>(char const (&) [27], int&&) [248]
                0.00    0.00       1/8           std::shared_ptr<TextRenderer> std::allocate_shared<TextRenderer, std::allocator<TextRenderer>, char const (&) [27], int>(std::allocator<TextRenderer> const&, char const (&) [27], int&&) [249]
                0.00    0.00       1/8           std::shared_ptr<TextRenderer>::shared_ptr<std::allocator<TextRenderer>, char const (&) [27], int>(std::_Sp_alloc_shared_tag<std::allocator<TextRenderer> >, char const (&) [27], int&&) [243]
                0.00    0.00       1/8           std::__shared_ptr<TextRenderer, (__gnu_cxx::_Lock_policy)2>::__shared_ptr<std::allocator<TextRenderer>, char const (&) [27], int>(std::_Sp_alloc_shared_tag<std::allocator<TextRenderer> >, char const (&) [27], int&&) [244]
                0.00    0.00       1/8           std::__shared_count<(__gnu_cxx::_Lock_policy)2>::__shared_count<TextRenderer, std::allocator<TextRenderer>, char const (&) [27], int>(TextRenderer*&, std::_Sp_alloc_shared_tag<std::allocator<TextRenderer> >, char const (&) [27], int&&) [245]
                0.00    0.00       1/8           std::_Sp_counted_ptr_inplace<TextRenderer, std::allocator<TextRenderer>, (__gnu_cxx::_Lock_policy)2>::_Sp_counted_ptr_inplace<char const (&) [27], int>(std::allocator<TextRenderer>, char const (&) [27], int&&) [247]
                0.00    0.00       1/8           void std::allocator_traits<std::allocator<TextRenderer> >::construct<TextRenderer, char const (&) [27], int>(std::allocator<TextRenderer>&, TextRenderer*, char const (&) [27], int&&) [246]
                0.00    0.00       1/8           void __gnu_cxx::new_allocator<TextRenderer>::construct<TextRenderer, char const (&) [27], int>(TextRenderer*, char const (&) [27], int&&) [242]
[864]    0.0    0.00    0.00       8         char const (&std::forward<char const (&) [27]>(std::remove_reference<char const (&) [27]>::type&)) [27] [864]
-----------------------------------------------
                0.00    0.00       1/8           std::shared_ptr<Player> std::make_shared<Player, glm::vec<2, float, (glm::qualifier)0>, glm::vec<2, float, (glm::qualifier)0>, std::shared_ptr<Shader>&, std::shared_ptr<Texture>&, std::shared_ptr<ProjectilePool>&>(glm::vec<2, float, (glm::qualifier)0>&&, glm::vec<2, float, (glm::qualifier)0>&&, std::shared_ptr<Shader>&, std::shared_ptr<Texture>&, std::shared_ptr<ProjectilePool>&) [199]
                0.00    0.00       1/8           std::shared_ptr<Player> std::allocate_shared<Player, std::allocator<Player>, glm::vec<2, float, (glm::qualifier)0>, glm::vec<2, float, (glm::qualifier)0>, std::shared_ptr<Shader>&, std::shared_ptr<Texture>&, std::shared_ptr<ProjectilePool>&>(std::allocator<Player> const&, glm::vec<2, float, (glm::qualifier)0>&&, glm::vec<2, float, (glm::qualifier)0>&&, std::shared_ptr<Shader>&, std::shared_ptr<Texture>&, std::shared_ptr<ProjectilePool>&) [200]
                0.00    0.00       1/8           std::shared_ptr<Player>::shared_ptr<std::allocator<Player>, glm::vec<2, float, (glm::qualifier)0>, glm::vec<2, float, (glm::qualifier)0>, std::shared_ptr<Shader>&, std::shared_ptr<Texture>&, std::shared_ptr<ProjectilePool>&>(std::_Sp_alloc_shared_tag<std::allocator<Player> >, glm::vec<2, float, (glm::qualifier)0>&&, glm::vec<2, float, (glm::qualifier)0>&&, std::shared_ptr<Shader>&, std::shared_ptr<Texture>&, std::shared_ptr<ProjectilePool>&) [194]
                0.00    0.00       1/8           std::__shared_ptr<Player, (__gnu_cxx::_Lock_policy)2>::__shared_ptr<std::allocator<Player>, glm::vec<2, float, (glm::qualifier)0>, glm::vec<2, float, (glm::qualifier)0>, std::shared_ptr<Shader>&, std::shared_ptr<Texture>&, std::shared_ptr<ProjectilePool>&>(std::_Sp_alloc_shared_tag<std::allocator<Player> >, glm::vec<2, float, (glm::qualifier)0>&&, glm::vec<2, float, (glm::qualifier)0>&&, std::shared_ptr<Shader>&, std::shared_ptr<Texture>&, std::shared_ptr<ProjectilePool>&) [195]
                0.00    0.00       1/8           std::__shared_count<(__gnu_cxx::_Lock_policy)2>::__shared_count<Player, std::allocator<Player>, glm::vec<2, float, (glm::qualifier)0>, glm::vec<2, float, (glm::qualifier)0>, std::shared_ptr<Shader>&, std::shared_ptr<Texture>&, std::shared_ptr<ProjectilePool>&>(Player*&, std::_Sp_alloc_shared_tag<std::allocator<Player> >, glm::vec<2, float, (glm::qualifier)0>&&, glm::vec<2, float, (glm::qualifier)0>&&, std::shared_ptr<Shader>&, std::shared_ptr<Texture>&, std::shared_ptr<ProjectilePool>&) [196]
                0.00    0.00       1/8           std::_Sp_counted_ptr_inplace<Player, std::allocator<Player>, (__gnu_cxx::_Lock_policy)2>::_Sp_counted_ptr_inplace<glm::vec<2, float, (glm::qualifier)0>, glm::vec<2, float, (glm::qualifier)0>, std::shared_ptr<Shader>&, std::shared_ptr<Texture>&, std::shared_ptr<ProjectilePool>&>(std::allocator<Player>, glm::vec<2, float, (glm::qualifier)0>&&, glm::vec<2, float, (glm::qualifier)0>&&, std::shared_ptr<Shader>&, std::shared_ptr<Texture>&, std::shared_ptr<ProjectilePool>&) [198]
                0.00    0.00       1/8           void std::allocator_traits<std::allocator<Player> >::construct<Player, glm::vec<2, float, (glm::qualifier)0>, glm::vec<2, float, (glm::qualifier)0>, std::shared_ptr<Shader>&, std::shared_ptr<Texture>&, std::shared_ptr<ProjectilePool>&>(std::allocator<Player>&, Player*, glm::vec<2, float, (glm::qualifier)0>&&, glm::vec<2, float, (glm::qualifier)0>&&, std::shared_ptr<Shader>&, std::shared_ptr<Texture>&, std::shared_ptr<ProjectilePool>&) [197]
                0.00    0.00       1/8           void __gnu_cxx::new_allocator<Player>::construct<Player, glm::vec<2, float, (glm::qualifier)0>, glm::vec<2, float, (glm::qualifier)0>, std::shared_ptr<Shader>&, std::shared_ptr<Texture>&, std::shared_ptr<ProjectilePool>&>(Player*, glm::vec<2, float, (glm::qualifier)0>&&, glm::vec<2, float, (glm::qualifier)0>&&, std::shared_ptr<Shader>&, std::shared_ptr<Texture>&, std::shared_ptr<ProjectilePool>&) [193]
[865]    0.0    0.00    0.00       8         std::shared_ptr<ProjectilePool>& std::forward<std::shared_ptr<ProjectilePool>&>(std::remove_reference<std::shared_ptr<ProjectilePool>&>::type&) [865]
-----------------------------------------------
                0.00    0.00       1/8           std::shared_ptr<AsteroidPrototype> std::make_shared<AsteroidPrototype, std::shared_ptr<Texture>&, std::shared_ptr<Shader>&, std::pair<int, int>, std::pair<float, float> >(std::shared_ptr<Texture>&, std::shared_ptr<Shader>&, std::pair<int, int>&&, std::pair<float, float>&&) [1576]
                0.00    0.00       1/8           std::shared_ptr<AsteroidPrototype> std::allocate_shared<AsteroidPrototype, std::allocator<AsteroidPrototype>, std::shared_ptr<Texture>&, std::shared_ptr<Shader>&, std::pair<int, int>, std::pair<float, float> >(std::allocator<AsteroidPrototype> const&, std::shared_ptr<Texture>&, std::shared_ptr<Shader>&, std::pair<int, int>&&, std::pair<float, float>&&) [1594]
                0.00    0.00       1/8           std::shared_ptr<AsteroidPrototype>::shared_ptr<std::allocator<AsteroidPrototype>, std::shared_ptr<Texture>&, std::shared_ptr<Shader>&, std::pair<int, int>, std::pair<float, float> >(std::_Sp_alloc_shared_tag<std::allocator<AsteroidPrototype> >, std::shared_ptr<Texture>&, std::shared_ptr<Shader>&, std::pair<int, int>&&, std::pair<float, float>&&) [1330]
                0.00    0.00       1/8           std::__shared_ptr<AsteroidPrototype, (__gnu_cxx::_Lock_policy)2>::__shared_ptr<std::allocator<AsteroidPrototype>, std::shared_ptr<Texture>&, std::shared_ptr<Shader>&, std::pair<int, int>, std::pair<float, float> >(std::_Sp_alloc_shared_tag<std::allocator<AsteroidPrototype> >, std::shared_ptr<Texture>&, std::shared_ptr<Shader>&, std::pair<int, int>&&, std::pair<float, float>&&) [1397]
                0.00    0.00       1/8           std::__shared_count<(__gnu_cxx::_Lock_policy)2>::__shared_count<AsteroidPrototype, std::allocator<AsteroidPrototype>, std::shared_ptr<Texture>&, std::shared_ptr<Shader>&, std::pair<int, int>, std::pair<float, float> >(AsteroidPrototype*&, std::_Sp_alloc_shared_tag<std::allocator<AsteroidPrototype> >, std::shared_ptr<Texture>&, std::shared_ptr<Shader>&, std::pair<int, int>&&, std::pair<float, float>&&) [1438]
                0.00    0.00       1/8           std::_Sp_counted_ptr_inplace<AsteroidPrototype, std::allocator<AsteroidPrototype>, (__gnu_cxx::_Lock_policy)2>::_Sp_counted_ptr_inplace<std::shared_ptr<Texture>&, std::shared_ptr<Shader>&, std::pair<int, int>, std::pair<float, float> >(std::allocator<AsteroidPrototype>, std::shared_ptr<Texture>&, std::shared_ptr<Shader>&, std::pair<int, int>&&, std::pair<float, float>&&) [1528]
                0.00    0.00       1/8           void std::allocator_traits<std::allocator<AsteroidPrototype> >::construct<AsteroidPrototype, std::shared_ptr<Texture>&, std::shared_ptr<Shader>&, std::pair<int, int>, std::pair<float, float> >(std::allocator<AsteroidPrototype>&, AsteroidPrototype*, std::shared_ptr<Texture>&, std::shared_ptr<Shader>&, std::pair<int, int>&&, std::pair<float, float>&&) [1484]
                0.00    0.00       1/8           void __gnu_cxx::new_allocator<AsteroidPrototype>::construct<AsteroidPrototype, std::shared_ptr<Texture>&, std::shared_ptr<Shader>&, std::pair<int, int>, std::pair<float, float> >(AsteroidPrototype*, std::shared_ptr<Texture>&, std::shared_ptr<Shader>&, std::pair<int, int>&&, std::pair<float, float>&&) [1223]
[866]    0.0    0.00    0.00       8         std::pair<float, float>&& std::forward<std::pair<float, float> >(std::remove_reference<std::pair<float, float> >::type&) [866]
-----------------------------------------------
                0.00    0.00       1/8           std::shared_ptr<AsteroidPrototype> std::make_shared<AsteroidPrototype, std::shared_ptr<Texture>&, std::shared_ptr<Shader>&, std::pair<int, int>, std::pair<float, float> >(std::shared_ptr<Texture>&, std::shared_ptr<Shader>&, std::pair<int, int>&&, std::pair<float, float>&&) [1576]
                0.00    0.00       1/8           std::shared_ptr<AsteroidPrototype> std::allocate_shared<AsteroidPrototype, std::allocator<AsteroidPrototype>, std::shared_ptr<Texture>&, std::shared_ptr<Shader>&, std::pair<int, int>, std::pair<float, float> >(std::allocator<AsteroidPrototype> const&, std::shared_ptr<Texture>&, std::shared_ptr<Shader>&, std::pair<int, int>&&, std::pair<float, float>&&) [1594]
                0.00    0.00       1/8           std::shared_ptr<AsteroidPrototype>::shared_ptr<std::allocator<AsteroidPrototype>, std::shared_ptr<Texture>&, std::shared_ptr<Shader>&, std::pair<int, int>, std::pair<float, float> >(std::_Sp_alloc_shared_tag<std::allocator<AsteroidPrototype> >, std::shared_ptr<Texture>&, std::shared_ptr<Shader>&, std::pair<int, int>&&, std::pair<float, float>&&) [1330]
                0.00    0.00       1/8           std::__shared_ptr<AsteroidPrototype, (__gnu_cxx::_Lock_policy)2>::__shared_ptr<std::allocator<AsteroidPrototype>, std::shared_ptr<Texture>&, std::shared_ptr<Shader>&, std::pair<int, int>, std::pair<float, float> >(std::_Sp_alloc_shared_tag<std::allocator<AsteroidPrototype> >, std::shared_ptr<Texture>&, std::shared_ptr<Shader>&, std::pair<int, int>&&, std::pair<float, float>&&) [1397]
                0.00    0.00       1/8           std::__shared_count<(__gnu_cxx::_Lock_policy)2>::__shared_count<AsteroidPrototype, std::allocator<AsteroidPrototype>, std::shared_ptr<Texture>&, std::shared_ptr<Shader>&, std::pair<int, int>, std::pair<float, float> >(AsteroidPrototype*&, std::_Sp_alloc_shared_tag<std::allocator<AsteroidPrototype> >, std::shared_ptr<Texture>&, std::shared_ptr<Shader>&, std::pair<int, int>&&, std::pair<float, float>&&) [1438]
                0.00    0.00       1/8           std::_Sp_counted_ptr_inplace<AsteroidPrototype, std::allocator<AsteroidPrototype>, (__gnu_cxx::_Lock_policy)2>::_Sp_counted_ptr_inplace<std::shared_ptr<Texture>&, std::shared_ptr<Shader>&, std::pair<int, int>, std::pair<float, float> >(std::allocator<AsteroidPrototype>, std::shared_ptr<Texture>&, std::shared_ptr<Shader>&, std::pair<int, int>&&, std::pair<float, float>&&) [1528]
                0.00    0.00       1/8           void std::allocator_traits<std::allocator<AsteroidPrototype> >::construct<AsteroidPrototype, std::shared_ptr<Texture>&, std::shared_ptr<Shader>&, std::pair<int, int>, std::pair<float, float> >(std::allocator<AsteroidPrototype>&, AsteroidPrototype*, std::shared_ptr<Texture>&, std::shared_ptr<Shader>&, std::pair<int, int>&&, std::pair<float, float>&&) [1484]
                0.00    0.00       1/8           void __gnu_cxx::new_allocator<AsteroidPrototype>::construct<AsteroidPrototype, std::shared_ptr<Texture>&, std::shared_ptr<Shader>&, std::pair<int, int>, std::pair<float, float> >(AsteroidPrototype*, std::shared_ptr<Texture>&, std::shared_ptr<Shader>&, std::pair<int, int>&&, std::pair<float, float>&&) [1223]
[867]    0.0    0.00    0.00       8         std::pair<int, int>&& std::forward<std::pair<int, int> >(std::remove_reference<std::pair<int, int> >::type&) [867]
-----------------------------------------------
                0.00    0.00       1/7           std::vector<std::shared_ptr<RenderLayer>, std::allocator<std::shared_ptr<RenderLayer> > >::~vector() <cycle 1> [1553]
                0.00    0.00       6/7           void std::vector<std::shared_ptr<RenderLayer>, std::allocator<std::shared_ptr<RenderLayer> > >::_M_realloc_insert<std::shared_ptr<RenderLayer> const&>(__gnu_cxx::__normal_iterator<std::shared_ptr<RenderLayer>*, std::vector<std::shared_ptr<RenderLayer>, std::allocator<std::shared_ptr<RenderLayer> > > >, std::shared_ptr<RenderLayer> const&) [239]
[868]    0.0    0.00    0.00       7         std::_Vector_base<std::shared_ptr<RenderLayer>, std::allocator<std::shared_ptr<RenderLayer> > >::_M_get_Tp_allocator() [868]
-----------------------------------------------
                0.00    0.00       1/7           void std::_Function_base::_Base_manager<main::{lambda()#1}>::_M_create<main::{lambda()#1}>(std::_Any_data&, main::{lambda()#1}&&, std::integral_constant<bool, true>) [1414]
                0.00    0.00       1/7           void std::_Function_base::_Base_manager<main::{lambda()#1}>::_M_create<main::{lambda()#1} const&>(std::_Any_data&, main::{lambda()#1} const&, std::integral_constant<bool, true>) [1413]
                0.00    0.00       2/7           main::{lambda()#1}& std::_Any_data::_M_access<main::{lambda()#1}>() [1166]
                0.00    0.00       3/7           Player::Player(glm::vec<2, float, (glm::qualifier)0>, glm::vec<2, float, (glm::qualifier)0>, std::shared_ptr<Shader> const&, std::shared_ptr<Texture> const&, std::shared_ptr<ProjectilePool> const&)::{lambda()#1}*& std::_Any_data::_M_access<Player::Player(glm::vec<2, float, (glm::qualifier)0>, glm::vec<2, float, (glm::qualifier)0>, std::shared_ptr<Shader> const&, std::shared_ptr<Texture> const&, std::shared_ptr<ProjectilePool> const&)::{lambda()#1}*>() [1023]
[869]    0.0    0.00    0.00       7         std::_Any_data::_M_access() [869]
-----------------------------------------------
                0.00    0.00       6/6           std::allocator<std::_Sp_counted_ptr_inplace<Shader, std::allocator<Shader>, (__gnu_cxx::_Lock_policy)2> >::allocator<Shader>(std::allocator<Shader> const&) [876]
[870]    0.0    0.00    0.00       6         __gnu_cxx::new_allocator<std::_Sp_counted_ptr_inplace<Shader, std::allocator<Shader>, (__gnu_cxx::_Lock_policy)2> >::new_allocator() [870]
-----------------------------------------------
                0.00    0.00       6/6           std::allocator<std::_Sp_counted_ptr_inplace<Shader, std::allocator<Shader>, (__gnu_cxx::_Lock_policy)2> >::~allocator() [877]
[871]    0.0    0.00    0.00       6         __gnu_cxx::new_allocator<std::_Sp_counted_ptr_inplace<Shader, std::allocator<Shader>, (__gnu_cxx::_Lock_policy)2> >::~new_allocator() [871]
-----------------------------------------------
                0.00    0.00       2/6           __gnu_cxx::new_allocator<CallbackTimer::Callback>::allocate(unsigned long, void const*) [1042]
                0.00    0.00       4/6           __gnu_cxx::new_allocator<CallbackTimer::Callback>::max_size() const [905]
[872]    0.0    0.00    0.00       6         __gnu_cxx::new_allocator<CallbackTimer::Callback>::_M_max_size() const [872]
-----------------------------------------------
                0.00    0.00       6/6           std::allocator_traits<std::allocator<std::shared_ptr<RenderLayer> > >::max_size(std::allocator<std::shared_ptr<RenderLayer> > const&) [881]
[873]    0.0    0.00    0.00       6         __gnu_cxx::new_allocator<std::shared_ptr<RenderLayer> >::max_size() const [873]
                0.00    0.00       6/9           __gnu_cxx::new_allocator<std::shared_ptr<RenderLayer> >::_M_max_size() const [849]
-----------------------------------------------
                0.00    0.00       6/6           std::vector<std::shared_ptr<RenderLayer>, std::allocator<std::shared_ptr<RenderLayer> > >::max_size() const [875]
[874]    0.0    0.00    0.00       6         std::_Vector_base<std::shared_ptr<RenderLayer>, std::allocator<std::shared_ptr<RenderLayer> > >::_M_get_Tp_allocator() const [874]
-----------------------------------------------
                0.00    0.00       6/6           std::vector<std::shared_ptr<RenderLayer>, std::allocator<std::shared_ptr<RenderLayer> > >::_M_check_len(unsigned long, char const*) const [976]
[875]    0.0    0.00    0.00       6         std::vector<std::shared_ptr<RenderLayer>, std::allocator<std::shared_ptr<RenderLayer> > >::max_size() const [875]
                0.00    0.00       6/6           std::vector<std::shared_ptr<RenderLayer>, std::allocator<std::shared_ptr<RenderLayer> > >::_S_max_size(std::allocator<std::shared_ptr<RenderLayer> > const&) [882]
                0.00    0.00       6/6           std::_Vector_base<std::shared_ptr<RenderLayer>, std::allocator<std::shared_ptr<RenderLayer> > >::_M_get_Tp_allocator() const [874]
-----------------------------------------------
                0.00    0.00       2/6           std::_Sp_counted_ptr_inplace<Shader, std::allocator<Shader>, (__gnu_cxx::_Lock_policy)2>::_M_destroy() [1149]
                0.00    0.00       4/6           std::__shared_count<(__gnu_cxx::_Lock_policy)2>::__shared_count<Shader, std::allocator<Shader>, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(Shader*&, std::_Sp_alloc_shared_tag<std::allocator<Shader> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&) [224]
[876]    0.0    0.00    0.00       6         std::allocator<std::_Sp_counted_ptr_inplace<Shader, std::allocator<Shader>, (__gnu_cxx::_Lock_policy)2> >::allocator<Shader>(std::allocator<Shader> const&) [876]
                0.00    0.00       6/6           __gnu_cxx::new_allocator<std::_Sp_counted_ptr_inplace<Shader, std::allocator<Shader>, (__gnu_cxx::_Lock_policy)2> >::new_allocator() [870]
-----------------------------------------------
                0.00    0.00       2/6           std::_Sp_counted_ptr_inplace<Shader, std::allocator<Shader>, (__gnu_cxx::_Lock_policy)2>::_M_destroy() [1149]
                0.00    0.00       4/6           std::__shared_count<(__gnu_cxx::_Lock_policy)2>::__shared_count<Shader, std::allocator<Shader>, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(Shader*&, std::_Sp_alloc_shared_tag<std::allocator<Shader> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&) [224]
[877]    0.0    0.00    0.00       6         std::allocator<std::_Sp_counted_ptr_inplace<Shader, std::allocator<Shader>, (__gnu_cxx::_Lock_policy)2> >::~allocator() [877]
                0.00    0.00       6/6           __gnu_cxx::new_allocator<std::_Sp_counted_ptr_inplace<Shader, std::allocator<Shader>, (__gnu_cxx::_Lock_policy)2> >::~new_allocator() [871]
-----------------------------------------------
                0.00    0.00       1/6           std::function<void ()>::function<main::{lambda()#1}, void>(main::{lambda()#1}&&) [1565]
                0.00    0.00       1/6           std::function<void ()>::function<Player::Player(glm::vec<2, float, (glm::qualifier)0>, glm::vec<2, float, (glm::qualifier)0>, std::shared_ptr<Shader> const&, std::shared_ptr<Texture> const&, std::shared_ptr<ProjectilePool> const&)::{lambda()#1}, void>(Player::Player(glm::vec<2, float, (glm::qualifier)0>, glm::vec<2, float, (glm::qualifier)0>, std::shared_ptr<Shader> const&, std::shared_ptr<Texture> const&, std::shared_ptr<ProjectilePool> const&)::{lambda()#1}&&) [1566]
                0.00    0.00       2/6           std::function<void ()>::function(std::function<void ()> const&) [286]
                0.00    0.00       2/6           std::function<void ()>::function(std::function<void ()>&&) [1165]
[878]    0.0    0.00    0.00       6         std::_Function_base::_Function_base() [878]
-----------------------------------------------
                0.00    0.00       2/6           std::_Sp_counted_ptr_inplace<Shader, std::allocator<Shader>, (__gnu_cxx::_Lock_policy)2>::_M_destroy() [1149]
                0.00    0.00       4/6           std::__allocated_ptr<std::allocator<std::_Sp_counted_ptr_inplace<Shader, std::allocator<Shader>, (__gnu_cxx::_Lock_policy)2> > > std::__allocate_guarded<std::allocator<std::_Sp_counted_ptr_inplace<Shader, std::allocator<Shader>, (__gnu_cxx::_Lock_policy)2> > >(std::allocator<std::_Sp_counted_ptr_inplace<Shader, std::allocator<Shader>, (__gnu_cxx::_Lock_policy)2> >&) [939]
[879]    0.0    0.00    0.00       6         std::__allocated_ptr<std::allocator<std::_Sp_counted_ptr_inplace<Shader, std::allocator<Shader>, (__gnu_cxx::_Lock_policy)2> > >::__allocated_ptr(std::allocator<std::_Sp_counted_ptr_inplace<Shader, std::allocator<Shader>, (__gnu_cxx::_Lock_policy)2> >&, std::_Sp_counted_ptr_inplace<Shader, std::allocator<Shader>, (__gnu_cxx::_Lock_policy)2>*) [879]
                0.00    0.00       6/6           std::allocator<std::_Sp_counted_ptr_inplace<Shader, std::allocator<Shader>, (__gnu_cxx::_Lock_policy)2> >* std::__addressof<std::allocator<std::_Sp_counted_ptr_inplace<Shader, std::allocator<Shader>, (__gnu_cxx::_Lock_policy)2> > >(std::allocator<std::_Sp_counted_ptr_inplace<Shader, std::allocator<Shader>, (__gnu_cxx::_Lock_policy)2> >&) [883]
-----------------------------------------------
                0.00    0.00       2/6           std::_Sp_counted_ptr_inplace<Shader, std::allocator<Shader>, (__gnu_cxx::_Lock_policy)2>::_M_destroy() [1149]
                0.00    0.00       4/6           std::__shared_count<(__gnu_cxx::_Lock_policy)2>::__shared_count<Shader, std::allocator<Shader>, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(Shader*&, std::_Sp_alloc_shared_tag<std::allocator<Shader> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&) [224]
[880]    0.0    0.00    0.00       6         std::__allocated_ptr<std::allocator<std::_Sp_counted_ptr_inplace<Shader, std::allocator<Shader>, (__gnu_cxx::_Lock_policy)2> > >::~__allocated_ptr() [880]
                0.00    0.00       2/2           std::allocator_traits<std::allocator<std::_Sp_counted_ptr_inplace<Shader, std::allocator<Shader>, (__gnu_cxx::_Lock_policy)2> > >::deallocate(std::allocator<std::_Sp_counted_ptr_inplace<Shader, std::allocator<Shader>, (__gnu_cxx::_Lock_policy)2> >&, std::_Sp_counted_ptr_inplace<Shader, std::allocator<Shader>, (__gnu_cxx::_Lock_policy)2>*, unsigned long) [1134]
-----------------------------------------------
                0.00    0.00       6/6           std::vector<std::shared_ptr<RenderLayer>, std::allocator<std::shared_ptr<RenderLayer> > >::_S_max_size(std::allocator<std::shared_ptr<RenderLayer> > const&) [882]
[881]    0.0    0.00    0.00       6         std::allocator_traits<std::allocator<std::shared_ptr<RenderLayer> > >::max_size(std::allocator<std::shared_ptr<RenderLayer> > const&) [881]
                0.00    0.00       6/6           __gnu_cxx::new_allocator<std::shared_ptr<RenderLayer> >::max_size() const [873]
-----------------------------------------------
                0.00    0.00       6/6           std::vector<std::shared_ptr<RenderLayer>, std::allocator<std::shared_ptr<RenderLayer> > >::max_size() const [875]
[882]    0.0    0.00    0.00       6         std::vector<std::shared_ptr<RenderLayer>, std::allocator<std::shared_ptr<RenderLayer> > >::_S_max_size(std::allocator<std::shared_ptr<RenderLayer> > const&) [882]
                0.00    0.00       6/6           std::allocator_traits<std::allocator<std::shared_ptr<RenderLayer> > >::max_size(std::allocator<std::shared_ptr<RenderLayer> > const&) [881]
                0.00    0.00       6/82          unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [726]
-----------------------------------------------
                0.00    0.00       6/6           std::__allocated_ptr<std::allocator<std::_Sp_counted_ptr_inplace<Shader, std::allocator<Shader>, (__gnu_cxx::_Lock_policy)2> > >::__allocated_ptr(std::allocator<std::_Sp_counted_ptr_inplace<Shader, std::allocator<Shader>, (__gnu_cxx::_Lock_policy)2> >&, std::_Sp_counted_ptr_inplace<Shader, std::allocator<Shader>, (__gnu_cxx::_Lock_policy)2>*) [879]
[883]    0.0    0.00    0.00       6         std::allocator<std::_Sp_counted_ptr_inplace<Shader, std::allocator<Shader>, (__gnu_cxx::_Lock_policy)2> >* std::__addressof<std::allocator<std::_Sp_counted_ptr_inplace<Shader, std::allocator<Shader>, (__gnu_cxx::_Lock_policy)2> > >(std::allocator<std::_Sp_counted_ptr_inplace<Shader, std::allocator<Shader>, (__gnu_cxx::_Lock_policy)2> >&) [883]
-----------------------------------------------
                0.00    0.00       6/6           std::shared_ptr<AsteroidPrototype>* std::__relocate_a<std::shared_ptr<AsteroidPrototype>*, std::shared_ptr<AsteroidPrototype>*, std::allocator<std::shared_ptr<AsteroidPrototype> > >(std::shared_ptr<AsteroidPrototype>*, std::shared_ptr<AsteroidPrototype>*, std::shared_ptr<AsteroidPrototype>*, std::allocator<std::shared_ptr<AsteroidPrototype> >&) [1176]
[884]    0.0    0.00    0.00       6         std::shared_ptr<AsteroidPrototype>* std::__niter_base<std::shared_ptr<AsteroidPrototype>*>(std::shared_ptr<AsteroidPrototype>*) [884]
-----------------------------------------------
                0.00    0.00       6/6           std::shared_ptr<Scene>* std::__relocate_a<std::shared_ptr<Scene>*, std::shared_ptr<Scene>*, std::allocator<std::shared_ptr<Scene> > >(std::shared_ptr<Scene>*, std::shared_ptr<Scene>*, std::shared_ptr<Scene>*, std::allocator<std::shared_ptr<Scene> >&) [1177]
[885]    0.0    0.00    0.00       6         std::shared_ptr<Scene>* std::__niter_base<std::shared_ptr<Scene>*>(std::shared_ptr<Scene>*) [885]
-----------------------------------------------
                0.00    0.00       3/6           void std::__relocate_object_a<std::shared_ptr<RenderLayer>, std::shared_ptr<RenderLayer>, std::allocator<std::shared_ptr<RenderLayer> > >(std::shared_ptr<RenderLayer>*, std::shared_ptr<RenderLayer>*, std::allocator<std::shared_ptr<RenderLayer> >&) [241]
