Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
[726]    0.0    0.00    0.00      18         std::shared_ptr<Texture>::operator=(std::shared_ptr<Texture>&&) [726]
                0.00    0.00      18/18          std::remove_reference<std::shared_ptr<Texture>&>::type&& std::move<std::shared_ptr<Texture>&>(std::shared_ptr<Texture>&) [734]
                0.00    0.00      18/18          std::__shared_ptr<Texture, (__gnu_cxx::_Lock_policy)2>::operator=(std::__shared_ptr<Texture, (__gnu_cxx::_Lock_policy)2>&&) [730]
-----------------------------------------------
                0.00    0.00      18/18          TexturedObject::setTexture(std::shared_ptr<Texture>) [720]
[727]    0.0    0.00    0.00      18         std::shared_ptr<Texture>::operator=(std::shared_ptr<Texture> const&) [727]
                0.00    0.00      18/18          std::__shared_ptr<Texture, (__gnu_cxx::_Lock_policy)2>::operator=(std::__shared_ptr<Texture, (__gnu_cxx::_Lock_policy)2> const&) [731]
-----------------------------------------------
                0.00    0.00      18/18          std::__shared_ptr<Texture, (__gnu_cxx::_Lock_policy)2>::operator=(std::__shared_ptr<Texture, (__gnu_cxx::_Lock_policy)2>&&) [730]
[728]    0.0    0.00    0.00      18         std::__shared_ptr<Texture, (__gnu_cxx::_Lock_policy)2>::swap(std::__shared_ptr<Texture, (__gnu_cxx::_Lock_policy)2>&) [728]
                0.00    0.00      18/18          std::enable_if<std::__and_<std::__not_<std::__is_tuple_like<Texture*> >, std::is_move_constructible<Texture*>, std::is_move_assignable<Texture*> >::value, void>::type std::swap<Texture*>(Texture*&, Texture*&) [736]
                0.00    0.00      18/2009        std::__shared_count<(__gnu_cxx::_Lock_policy)2>::_M_swap(std::__shared_count<(__gnu_cxx::_Lock_policy)2>&) [273]
-----------------------------------------------
                0.00    0.00      18/18          std::__shared_ptr<Texture, (__gnu_cxx::_Lock_policy)2>::operator=(std::__shared_ptr<Texture, (__gnu_cxx::_Lock_policy)2>&&) [730]
[729]    0.0    0.00    0.00      18         std::__shared_ptr<Texture, (__gnu_cxx::_Lock_policy)2>::__shared_ptr(std::__shared_ptr<Texture, (__gnu_cxx::_Lock_policy)2>&&) [729]
                0.00    0.00      18/1165        std::__shared_count<(__gnu_cxx::_Lock_policy)2>::__shared_count() [286]
                0.00    0.00      18/2009        std::__shared_count<(__gnu_cxx::_Lock_policy)2>::_M_swap(std::__shared_count<(__gnu_cxx::_Lock_policy)2>&) [273]
-----------------------------------------------
                0.00    0.00      18/18          std::shared_ptr<Texture>::operator=(std::shared_ptr<Texture>&&) [726]
[730]    0.0    0.00    0.00      18         std::__shared_ptr<Texture, (__gnu_cxx::_Lock_policy)2>::operator=(std::__shared_ptr<Texture, (__gnu_cxx::_Lock_policy)2>&&) [730]
                0.00    0.00      18/18          std::remove_reference<std::__shared_ptr<Texture, (__gnu_cxx::_Lock_policy)2>&>::type&& std::move<std::__shared_ptr<Texture, (__gnu_cxx::_Lock_policy)2>&>(std::__shared_ptr<Texture, (__gnu_cxx::_Lock_policy)2>&) [735]
                0.00    0.00      18/18          std::__shared_ptr<Texture, (__gnu_cxx::_Lock_policy)2>::__shared_ptr(std::__shared_ptr<Texture, (__gnu_cxx::_Lock_policy)2>&&) [729]
                0.00    0.00      18/18          std::__shared_ptr<Texture, (__gnu_cxx::_Lock_policy)2>::swap(std::__shared_ptr<Texture, (__gnu_cxx::_Lock_policy)2>&) [728]
                0.00    0.00      18/1500        std::__shared_ptr<Texture, (__gnu_cxx::_Lock_policy)2>::~__shared_ptr() <cycle 1> [416]
-----------------------------------------------
                0.00    0.00      18/18          std::shared_ptr<Texture>::operator=(std::shared_ptr<Texture> const&) [727]
[731]    0.0    0.00    0.00      18         std::__shared_ptr<Texture, (__gnu_cxx::_Lock_policy)2>::operator=(std::__shared_ptr<Texture, (__gnu_cxx::_Lock_policy)2> const&) [731]
                0.00    0.00      18/18          std::__shared_count<(__gnu_cxx::_Lock_policy)2>::operator=(std::__shared_count<(__gnu_cxx::_Lock_policy)2> const&) [732]
-----------------------------------------------
                0.00    0.00      18/18          std::__shared_ptr<Texture, (__gnu_cxx::_Lock_policy)2>::operator=(std::__shared_ptr<Texture, (__gnu_cxx::_Lock_policy)2> const&) [731]
[732]    0.0    0.00    0.00      18         std::__shared_count<(__gnu_cxx::_Lock_policy)2>::operator=(std::__shared_count<(__gnu_cxx::_Lock_policy)2> const&) [732]
                0.00    0.00      18/412         std::_Sp_counted_base<(__gnu_cxx::_Lock_policy)2>::_M_add_ref_copy() [319]
                0.00    0.00      18/1500        std::_Sp_counted_base<(__gnu_cxx::_Lock_policy)2>::_M_release() <cycle 1> [303]
-----------------------------------------------
                0.00    0.00      18/18          std::shared_ptr<RenderLayer>* std::__relocate_a<std::shared_ptr<RenderLayer>*, std::shared_ptr<RenderLayer>*, std::allocator<std::shared_ptr<RenderLayer> > >(std::shared_ptr<RenderLayer>*, std::shared_ptr<RenderLayer>*, std::shared_ptr<RenderLayer>*, std::allocator<std::shared_ptr<RenderLayer> >&) [844]
[733]    0.0    0.00    0.00      18         std::shared_ptr<RenderLayer>* std::__niter_base<std::shared_ptr<RenderLayer>*>(std::shared_ptr<RenderLayer>*) [733]
-----------------------------------------------
                0.00    0.00      18/18          std::shared_ptr<Texture>::operator=(std::shared_ptr<Texture>&&) [726]
[734]    0.0    0.00    0.00      18         std::remove_reference<std::shared_ptr<Texture>&>::type&& std::move<std::shared_ptr<Texture>&>(std::shared_ptr<Texture>&) [734]
-----------------------------------------------
                0.00    0.00      18/18          std::__shared_ptr<Texture, (__gnu_cxx::_Lock_policy)2>::operator=(std::__shared_ptr<Texture, (__gnu_cxx::_Lock_policy)2>&&) [730]
[735]    0.0    0.00    0.00      18         std::remove_reference<std::__shared_ptr<Texture, (__gnu_cxx::_Lock_policy)2>&>::type&& std::move<std::__shared_ptr<Texture, (__gnu_cxx::_Lock_policy)2>&>(std::__shared_ptr<Texture, (__gnu_cxx::_Lock_policy)2>&) [735]
-----------------------------------------------
                0.00    0.00      18/18          std::__shared_ptr<Texture, (__gnu_cxx::_Lock_policy)2>::swap(std::__shared_ptr<Texture, (__gnu_cxx::_Lock_policy)2>&) [728]
[736]    0.0    0.00    0.00      18         std::enable_if<std::__and_<std::__not_<std::__is_tuple_like<Texture*> >, std::is_move_constructible<Texture*>, std::is_move_assignable<Texture*> >::value, void>::type std::swap<Texture*>(Texture*&, Texture*&) [736]
                0.00    0.00      54/54          std::remove_reference<Texture*&>::type&& std::move<Texture*&>(Texture*&) [579]
-----------------------------------------------
                0.00    0.00      16/16          std::allocator_traits<std::allocator<std::shared_ptr<Object> > >::max_size(std::allocator<std::shared_ptr<Object> > const&) [740]
[737]    0.0    0.00    0.00      16         __gnu_cxx::new_allocator<std::shared_ptr<Object> >::max_size() const [737]
                0.00    0.00      16/24          __gnu_cxx::new_allocator<std::shared_ptr<Object> >::_M_max_size() const [677]
-----------------------------------------------
                0.00    0.00      16/16          std::vector<std::shared_ptr<Object>, std::allocator<std::shared_ptr<Object> > >::max_size() const [739]
[738]    0.0    0.00    0.00      16         std::_Vector_base<std::shared_ptr<Object>, std::allocator<std::shared_ptr<Object> > >::_M_get_Tp_allocator() const [738]
-----------------------------------------------
                0.00    0.00      16/16          std::vector<std::shared_ptr<Object>, std::allocator<std::shared_ptr<Object> > >::_M_check_len(unsigned long, char const*) const [794]
[739]    0.0    0.00    0.00      16         std::vector<std::shared_ptr<Object>, std::allocator<std::shared_ptr<Object> > >::max_size() const [739]
                0.00    0.00      16/16          std::vector<std::shared_ptr<Object>, std::allocator<std::shared_ptr<Object> > >::_S_max_size(std::allocator<std::shared_ptr<Object> > const&) [741]
                0.00    0.00      16/16          std::_Vector_base<std::shared_ptr<Object>, std::allocator<std::shared_ptr<Object> > >::_M_get_Tp_allocator() const [738]
-----------------------------------------------
                0.00    0.00      16/16          std::vector<std::shared_ptr<Object>, std::allocator<std::shared_ptr<Object> > >::_S_max_size(std::allocator<std::shared_ptr<Object> > const&) [741]
[740]    0.0    0.00    0.00      16         std::allocator_traits<std::allocator<std::shared_ptr<Object> > >::max_size(std::allocator<std::shared_ptr<Object> > const&) [740]
                0.00    0.00      16/16          __gnu_cxx::new_allocator<std::shared_ptr<Object> >::max_size() const [737]
-----------------------------------------------
                0.00    0.00      16/16          std::vector<std::shared_ptr<Object>, std::allocator<std::shared_ptr<Object> > >::max_size() const [739]
[741]    0.0    0.00    0.00      16         std::vector<std::shared_ptr<Object>, std::allocator<std::shared_ptr<Object> > >::_S_max_size(std::allocator<std::shared_ptr<Object> > const&) [741]
                0.00    0.00      16/16          std::allocator_traits<std::allocator<std::shared_ptr<Object> > >::max_size(std::allocator<std::shared_ptr<Object> > const&) [740]
                0.00    0.00      16/54          unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [578]
-----------------------------------------------
                0.00    0.00      16/16          void std::vector<std::shared_ptr<Object>, std::allocator<std::shared_ptr<Object> > >::_M_realloc_insert<std::shared_ptr<Object> const&>(__gnu_cxx::__normal_iterator<std::shared_ptr<Object>*, std::vector<std::shared_ptr<Object>, std::allocator<std::shared_ptr<Object> > > >, std::shared_ptr<Object> const&) [111]
[742]    0.0    0.00    0.00      16         std::vector<std::shared_ptr<Object>, std::allocator<std::shared_ptr<Object> > >::_S_relocate(std::shared_ptr<Object>*, std::shared_ptr<Object>*, std::shared_ptr<Object>*, std::allocator<std::shared_ptr<Object> >&) [742]
                0.00    0.00      16/16          std::vector<std::shared_ptr<Object>, std::allocator<std::shared_ptr<Object> > >::_S_do_relocate(std::shared_ptr<Object>*, std::shared_ptr<Object>*, std::shared_ptr<Object>*, std::allocator<std::shared_ptr<Object> >&, std::integral_constant<bool, true>) [743]
-----------------------------------------------
                0.00    0.00      16/16          std::vector<std::shared_ptr<Object>, std::allocator<std::shared_ptr<Object> > >::_S_relocate(std::shared_ptr<Object>*, std::shared_ptr<Object>*, std::shared_ptr<Object>*, std::allocator<std::shared_ptr<Object> >&) [742]
[743]    0.0    0.00    0.00      16         std::vector<std::shared_ptr<Object>, std::allocator<std::shared_ptr<Object> > >::_S_do_relocate(std::shared_ptr<Object>*, std::shared_ptr<Object>*, std::shared_ptr<Object>*, std::allocator<std::shared_ptr<Object> >&, std::integral_constant<bool, true>) [743]
                0.00    0.00      16/16          std::shared_ptr<Object>* std::__relocate_a<std::shared_ptr<Object>*, std::shared_ptr<Object>*, std::allocator<std::shared_ptr<Object> > >(std::shared_ptr<Object>*, std::shared_ptr<Object>*, std::shared_ptr<Object>*, std::allocator<std::shared_ptr<Object> >&) [744]
-----------------------------------------------
                0.00    0.00      16/16          std::vector<std::shared_ptr<Object>, std::allocator<std::shared_ptr<Object> > >::_S_do_relocate(std::shared_ptr<Object>*, std::shared_ptr<Object>*, std::shared_ptr<Object>*, std::allocator<std::shared_ptr<Object> >&, std::integral_constant<bool, true>) [743]
[744]    0.0    0.00    0.00      16         std::shared_ptr<Object>* std::__relocate_a<std::shared_ptr<Object>*, std::shared_ptr<Object>*, std::allocator<std::shared_ptr<Object> > >(std::shared_ptr<Object>*, std::shared_ptr<Object>*, std::shared_ptr<Object>*, std::allocator<std::shared_ptr<Object> >&) [744]
                0.00    0.00      48/48          std::shared_ptr<Object>* std::__niter_base<std::shared_ptr<Object>*>(std::shared_ptr<Object>*) [587]
                0.00    0.00      16/16          std::shared_ptr<Object>* std::__relocate_a_1<std::shared_ptr<Object>*, std::shared_ptr<Object>*, std::allocator<std::shared_ptr<Object> > >(std::shared_ptr<Object>*, std::shared_ptr<Object>*, std::shared_ptr<Object>*, std::allocator<std::shared_ptr<Object> >&) [745]
-----------------------------------------------
                0.00    0.00      16/16          std::shared_ptr<Object>* std::__relocate_a<std::shared_ptr<Object>*, std::shared_ptr<Object>*, std::allocator<std::shared_ptr<Object> > >(std::shared_ptr<Object>*, std::shared_ptr<Object>*, std::shared_ptr<Object>*, std::allocator<std::shared_ptr<Object> >&) [744]
[745]    0.0    0.00    0.00      16         std::shared_ptr<Object>* std::__relocate_a_1<std::shared_ptr<Object>*, std::shared_ptr<Object>*, std::allocator<std::shared_ptr<Object> > >(std::shared_ptr<Object>*, std::shared_ptr<Object>*, std::shared_ptr<Object>*, std::allocator<std::shared_ptr<Object> >&) [745]
                0.00    0.00      62/140         std::shared_ptr<Object>* std::__addressof<std::shared_ptr<Object> >(std::shared_ptr<Object>&) [380]
                0.00    0.00      31/31          void std::__relocate_object_a<std::shared_ptr<Object>, std::shared_ptr<Object>, std::allocator<std::shared_ptr<Object> > >(std::shared_ptr<Object>*, std::shared_ptr<Object>*, std::allocator<std::shared_ptr<Object> >&) [674]
-----------------------------------------------
                0.00    0.00       2/16          std::shared_ptr<Texture> std::make_shared<Texture, char const (&) [14]>(char const (&) [14]) [1156]
                0.00    0.00       2/16          std::shared_ptr<Texture> std::allocate_shared<Texture, std::allocator<Texture>, char const (&) [14]>(std::allocator<Texture> const&, char const (&) [14]) [1164]
                0.00    0.00       2/16          std::shared_ptr<Texture>::shared_ptr<std::allocator<Texture>, char const (&) [14]>(std::_Sp_alloc_shared_tag<std::allocator<Texture> >, char const (&) [14]) [1069]
                0.00    0.00       2/16          std::__shared_ptr<Texture, (__gnu_cxx::_Lock_policy)2>::__shared_ptr<std::allocator<Texture>, char const (&) [14]>(std::_Sp_alloc_shared_tag<std::allocator<Texture> >, char const (&) [14]) [1083]
                0.00    0.00       2/16          std::__shared_count<(__gnu_cxx::_Lock_policy)2>::__shared_count<Texture, std::allocator<Texture>, char const (&) [14]>(Texture*&, std::_Sp_alloc_shared_tag<std::allocator<Texture> >, char const (&) [14]) [1093]
                0.00    0.00       2/16          std::_Sp_counted_ptr_inplace<Texture, std::allocator<Texture>, (__gnu_cxx::_Lock_policy)2>::_Sp_counted_ptr_inplace<char const (&) [14]>(std::allocator<Texture>, char const (&) [14]) [1136]
                0.00    0.00       2/16          void std::allocator_traits<std::allocator<Texture> >::construct<Texture, char const (&) [14]>(std::allocator<Texture>&, Texture*, char const (&) [14]) [1110]
                0.00    0.00       2/16          void __gnu_cxx::new_allocator<Texture>::construct<Texture, char const (&) [14]>(Texture*, char const (&) [14]) [1019]
[746]    0.0    0.00    0.00      16         char const (&std::forward<char const (&) [14]>(std::remove_reference<char const (&) [14]>::type&)) [14] [746]
-----------------------------------------------
                0.00    0.00       1/16          std::shared_ptr<ProjectilePool> std::make_shared<ProjectilePool, std::shared_ptr<Shader>&, std::shared_ptr<RenderLayer>&, std::shared_ptr<CollisionDetector>&>(std::shared_ptr<Shader>&, std::shared_ptr<RenderLayer>&, std::shared_ptr<CollisionDetector>&) [62]
                0.00    0.00       1/16          std::shared_ptr<AsteroidManager> std::make_shared<AsteroidManager, std::shared_ptr<RenderLayer>&, std::shared_ptr<CollisionDetector>&>(std::shared_ptr<RenderLayer>&, std::shared_ptr<CollisionDetector>&) [1569]
                0.00    0.00       1/16          std::shared_ptr<ProjectilePool> std::allocate_shared<ProjectilePool, std::allocator<ProjectilePool>, std::shared_ptr<Shader>&, std::shared_ptr<RenderLayer>&, std::shared_ptr<CollisionDetector>&>(std::allocator<ProjectilePool> const&, std::shared_ptr<Shader>&, std::shared_ptr<RenderLayer>&, std::shared_ptr<CollisionDetector>&) [63]
                0.00    0.00       1/16          std::shared_ptr<AsteroidManager> std::allocate_shared<AsteroidManager, std::allocator<AsteroidManager>, std::shared_ptr<RenderLayer>&, std::shared_ptr<CollisionDetector>&>(std::allocator<AsteroidManager> const&, std::shared_ptr<RenderLayer>&, std::shared_ptr<CollisionDetector>&) [1586]
                0.00    0.00       1/16          std::shared_ptr<ProjectilePool>::shared_ptr<std::allocator<ProjectilePool>, std::shared_ptr<Shader>&, std::shared_ptr<RenderLayer>&, std::shared_ptr<CollisionDetector>&>(std::_Sp_alloc_shared_tag<std::allocator<ProjectilePool> >, std::shared_ptr<Shader>&, std::shared_ptr<RenderLayer>&, std::shared_ptr<CollisionDetector>&) [54]
                0.00    0.00       1/16          std::shared_ptr<AsteroidManager>::shared_ptr<std::allocator<AsteroidManager>, std::shared_ptr<RenderLayer>&, std::shared_ptr<CollisionDetector>&>(std::_Sp_alloc_shared_tag<std::allocator<AsteroidManager> >, std::shared_ptr<RenderLayer>&, std::shared_ptr<CollisionDetector>&) [1317]
                0.00    0.00       1/16          std::__shared_ptr<ProjectilePool, (__gnu_cxx::_Lock_policy)2>::__shared_ptr<std::allocator<ProjectilePool>, std::shared_ptr<Shader>&, std::shared_ptr<RenderLayer>&, std::shared_ptr<CollisionDetector>&>(std::_Sp_alloc_shared_tag<std::allocator<ProjectilePool> >, std::shared_ptr<Shader>&, std::shared_ptr<RenderLayer>&, std::shared_ptr<CollisionDetector>&) [57]
                0.00    0.00       1/16          std::__shared_ptr<AsteroidManager, (__gnu_cxx::_Lock_policy)2>::__shared_ptr<std::allocator<AsteroidManager>, std::shared_ptr<RenderLayer>&, std::shared_ptr<CollisionDetector>&>(std::_Sp_alloc_shared_tag<std::allocator<AsteroidManager> >, std::shared_ptr<RenderLayer>&, std::shared_ptr<CollisionDetector>&) [1388]
                0.00    0.00       1/16          std::__shared_count<(__gnu_cxx::_Lock_policy)2>::__shared_count<ProjectilePool, std::allocator<ProjectilePool>, std::shared_ptr<Shader>&, std::shared_ptr<RenderLayer>&, std::shared_ptr<CollisionDetector>&>(ProjectilePool*&, std::_Sp_alloc_shared_tag<std::allocator<ProjectilePool> >, std::shared_ptr<Shader>&, std::shared_ptr<RenderLayer>&, std::shared_ptr<CollisionDetector>&) [58]
                0.00    0.00       1/16          std::__shared_count<(__gnu_cxx::_Lock_policy)2>::__shared_count<AsteroidManager, std::allocator<AsteroidManager>, std::shared_ptr<RenderLayer>&, std::shared_ptr<CollisionDetector>&>(AsteroidManager*&, std::_Sp_alloc_shared_tag<std::allocator<AsteroidManager> >, std::shared_ptr<RenderLayer>&, std::shared_ptr<CollisionDetector>&) [1433]
                0.00    0.00       1/16          std::_Sp_counted_ptr_inplace<ProjectilePool, std::allocator<ProjectilePool>, (__gnu_cxx::_Lock_policy)2>::_Sp_counted_ptr_inplace<std::shared_ptr<Shader>&, std::shared_ptr<RenderLayer>&, std::shared_ptr<CollisionDetector>&>(std::allocator<ProjectilePool>, std::shared_ptr<Shader>&, std::shared_ptr<RenderLayer>&, std::shared_ptr<CollisionDetector>&) [60]
                0.00    0.00       1/16          std::_Sp_counted_ptr_inplace<AsteroidManager, std::allocator<AsteroidManager>, (__gnu_cxx::_Lock_policy)2>::_Sp_counted_ptr_inplace<std::shared_ptr<RenderLayer>&, std::shared_ptr<CollisionDetector>&>(std::allocator<AsteroidManager>, std::shared_ptr<RenderLayer>&, std::shared_ptr<CollisionDetector>&) [1519]
                0.00    0.00       1/16          void std::allocator_traits<std::allocator<ProjectilePool> >::construct<ProjectilePool, std::shared_ptr<Shader>&, std::shared_ptr<RenderLayer>&, std::shared_ptr<CollisionDetector>&>(std::allocator<ProjectilePool>&, ProjectilePool*, std::shared_ptr<Shader>&, std::shared_ptr<RenderLayer>&, std::shared_ptr<CollisionDetector>&) [59]
                0.00    0.00       1/16          void std::allocator_traits<std::allocator<AsteroidManager> >::construct<AsteroidManager, std::shared_ptr<RenderLayer>&, std::shared_ptr<CollisionDetector>&>(std::allocator<AsteroidManager>&, AsteroidManager*, std::shared_ptr<RenderLayer>&, std::shared_ptr<CollisionDetector>&) [1478]
                0.00    0.00       1/16          void __gnu_cxx::new_allocator<ProjectilePool>::construct<ProjectilePool, std::shared_ptr<Shader>&, std::shared_ptr<RenderLayer>&, std::shared_ptr<CollisionDetector>&>(ProjectilePool*, std::shared_ptr<Shader>&, std::shared_ptr<RenderLayer>&, std::shared_ptr<CollisionDetector>&) [53]
                0.00    0.00       1/16          void __gnu_cxx::new_allocator<AsteroidManager>::construct<AsteroidManager, std::shared_ptr<RenderLayer>&, std::shared_ptr<CollisionDetector>&>(AsteroidManager*, std::shared_ptr<RenderLayer>&, std::shared_ptr<CollisionDetector>&) [1206]
[747]    0.0    0.00    0.00      16         std::shared_ptr<RenderLayer>& std::forward<std::shared_ptr<RenderLayer>&>(std::remove_reference<std::shared_ptr<RenderLayer>&>::type&) [747]
-----------------------------------------------
                0.00    0.00       1/16          std::shared_ptr<ProjectilePool> std::make_shared<ProjectilePool, std::shared_ptr<Shader>&, std::shared_ptr<RenderLayer>&, std::shared_ptr<CollisionDetector>&>(std::shared_ptr<Shader>&, std::shared_ptr<RenderLayer>&, std::shared_ptr<CollisionDetector>&) [62]
                0.00    0.00       1/16          std::shared_ptr<AsteroidManager> std::make_shared<AsteroidManager, std::shared_ptr<RenderLayer>&, std::shared_ptr<CollisionDetector>&>(std::shared_ptr<RenderLayer>&, std::shared_ptr<CollisionDetector>&) [1569]
                0.00    0.00       1/16          std::shared_ptr<ProjectilePool> std::allocate_shared<ProjectilePool, std::allocator<ProjectilePool>, std::shared_ptr<Shader>&, std::shared_ptr<RenderLayer>&, std::shared_ptr<CollisionDetector>&>(std::allocator<ProjectilePool> const&, std::shared_ptr<Shader>&, std::shared_ptr<RenderLayer>&, std::shared_ptr<CollisionDetector>&) [63]
                0.00    0.00       1/16          std::shared_ptr<AsteroidManager> std::allocate_shared<AsteroidManager, std::allocator<AsteroidManager>, std::shared_ptr<RenderLayer>&, std::shared_ptr<CollisionDetector>&>(std::allocator<AsteroidManager> const&, std::shared_ptr<RenderLayer>&, std::shared_ptr<CollisionDetector>&) [1586]
                0.00    0.00       1/16          std::shared_ptr<ProjectilePool>::shared_ptr<std::allocator<ProjectilePool>, std::shared_ptr<Shader>&, std::shared_ptr<RenderLayer>&, std::shared_ptr<CollisionDetector>&>(std::_Sp_alloc_shared_tag<std::allocator<ProjectilePool> >, std::shared_ptr<Shader>&, std::shared_ptr<RenderLayer>&, std::shared_ptr<CollisionDetector>&) [54]
                0.00    0.00       1/16          std::shared_ptr<AsteroidManager>::shared_ptr<std::allocator<AsteroidManager>, std::shared_ptr<RenderLayer>&, std::shared_ptr<CollisionDetector>&>(std::_Sp_alloc_shared_tag<std::allocator<AsteroidManager> >, std::shared_ptr<RenderLayer>&, std::shared_ptr<CollisionDetector>&) [1317]
                0.00    0.00       1/16          std::__shared_ptr<ProjectilePool, (__gnu_cxx::_Lock_policy)2>::__shared_ptr<std::allocator<ProjectilePool>, std::shared_ptr<Shader>&, std::shared_ptr<RenderLayer>&, std::shared_ptr<CollisionDetector>&>(std::_Sp_alloc_shared_tag<std::allocator<ProjectilePool> >, std::shared_ptr<Shader>&, std::shared_ptr<RenderLayer>&, std::shared_ptr<CollisionDetector>&) [57]
                0.00    0.00       1/16          std::__shared_ptr<AsteroidManager, (__gnu_cxx::_Lock_policy)2>::__shared_ptr<std::allocator<AsteroidManager>, std::shared_ptr<RenderLayer>&, std::shared_ptr<CollisionDetector>&>(std::_Sp_alloc_shared_tag<std::allocator<AsteroidManager> >, std::shared_ptr<RenderLayer>&, std::shared_ptr<CollisionDetector>&) [1388]
                0.00    0.00       1/16          std::__shared_count<(__gnu_cxx::_Lock_policy)2>::__shared_count<ProjectilePool, std::allocator<ProjectilePool>, std::shared_ptr<Shader>&, std::shared_ptr<RenderLayer>&, std::shared_ptr<CollisionDetector>&>(ProjectilePool*&, std::_Sp_alloc_shared_tag<std::allocator<ProjectilePool> >, std::shared_ptr<Shader>&, std::shared_ptr<RenderLayer>&, std::shared_ptr<CollisionDetector>&) [58]
                0.00    0.00       1/16          std::__shared_count<(__gnu_cxx::_Lock_policy)2>::__shared_count<AsteroidManager, std::allocator<AsteroidManager>, std::shared_ptr<RenderLayer>&, std::shared_ptr<CollisionDetector>&>(AsteroidManager*&, std::_Sp_alloc_shared_tag<std::allocator<AsteroidManager> >, std::shared_ptr<RenderLayer>&, std::shared_ptr<CollisionDetector>&) [1433]
                0.00    0.00       1/16          std::_Sp_counted_ptr_inplace<ProjectilePool, std::allocator<ProjectilePool>, (__gnu_cxx::_Lock_policy)2>::_Sp_counted_ptr_inplace<std::shared_ptr<Shader>&, std::shared_ptr<RenderLayer>&, std::shared_ptr<CollisionDetector>&>(std::allocator<ProjectilePool>, std::shared_ptr<Shader>&, std::shared_ptr<RenderLayer>&, std::shared_ptr<CollisionDetector>&) [60]
                0.00    0.00       1/16          std::_Sp_counted_ptr_inplace<AsteroidManager, std::allocator<AsteroidManager>, (__gnu_cxx::_Lock_policy)2>::_Sp_counted_ptr_inplace<std::shared_ptr<RenderLayer>&, std::shared_ptr<CollisionDetector>&>(std::allocator<AsteroidManager>, std::shared_ptr<RenderLayer>&, std::shared_ptr<CollisionDetector>&) [1519]
                0.00    0.00       1/16          void std::allocator_traits<std::allocator<ProjectilePool> >::construct<ProjectilePool, std::shared_ptr<Shader>&, std::shared_ptr<RenderLayer>&, std::shared_ptr<CollisionDetector>&>(std::allocator<ProjectilePool>&, ProjectilePool*, std::shared_ptr<Shader>&, std::shared_ptr<RenderLayer>&, std::shared_ptr<CollisionDetector>&) [59]
                0.00    0.00       1/16          void std::allocator_traits<std::allocator<AsteroidManager> >::construct<AsteroidManager, std::shared_ptr<RenderLayer>&, std::shared_ptr<CollisionDetector>&>(std::allocator<AsteroidManager>&, AsteroidManager*, std::shared_ptr<RenderLayer>&, std::shared_ptr<CollisionDetector>&) [1478]
                0.00    0.00       1/16          void __gnu_cxx::new_allocator<ProjectilePool>::construct<ProjectilePool, std::shared_ptr<Shader>&, std::shared_ptr<RenderLayer>&, std::shared_ptr<CollisionDetector>&>(ProjectilePool*, std::shared_ptr<Shader>&, std::shared_ptr<RenderLayer>&, std::shared_ptr<CollisionDetector>&) [53]
                0.00    0.00       1/16          void __gnu_cxx::new_allocator<AsteroidManager>::construct<AsteroidManager, std::shared_ptr<RenderLayer>&, std::shared_ptr<CollisionDetector>&>(AsteroidManager*, std::shared_ptr<RenderLayer>&, std::shared_ptr<CollisionDetector>&) [1206]
[748]    0.0    0.00    0.00      16         std::shared_ptr<CollisionDetector>& std::forward<std::shared_ptr<CollisionDetector>&>(std::remove_reference<std::shared_ptr<CollisionDetector>&>::type&) [748]
-----------------------------------------------
                0.00    0.00       1/16          std::shared_ptr<TextRenderer> std::make_shared<TextRenderer, char const (&) [27], int>(char const (&) [27], int&&) [143]
                0.00    0.00       1/16          std::shared_ptr<TextRenderer> std::allocate_shared<TextRenderer, std::allocator<TextRenderer>, char const (&) [27], int>(std::allocator<TextRenderer> const&, char const (&) [27], int&&) [144]
                0.00    0.00       1/16          std::shared_ptr<TextRenderer>::shared_ptr<std::allocator<TextRenderer>, char const (&) [27], int>(std::_Sp_alloc_shared_tag<std::allocator<TextRenderer> >, char const (&) [27], int&&) [138]
                0.00    0.00       1/16          std::__shared_ptr<TextRenderer, (__gnu_cxx::_Lock_policy)2>::__shared_ptr<std::allocator<TextRenderer>, char const (&) [27], int>(std::_Sp_alloc_shared_tag<std::allocator<TextRenderer> >, char const (&) [27], int&&) [139]
                0.00    0.00       1/16          std::__shared_count<(__gnu_cxx::_Lock_policy)2>::__shared_count<TextRenderer, std::allocator<TextRenderer>, char const (&) [27], int>(TextRenderer*&, std::_Sp_alloc_shared_tag<std::allocator<TextRenderer> >, char const (&) [27], int&&) [140]
                0.00    0.00       1/16          std::_Sp_counted_ptr_inplace<TextRenderer, std::allocator<TextRenderer>, (__gnu_cxx::_Lock_policy)2>::_Sp_counted_ptr_inplace<char const (&) [27], int>(std::allocator<TextRenderer>, char const (&) [27], int&&) [142]
                0.00    0.00       1/16          void std::allocator_traits<std::allocator<TextRenderer> >::construct<TextRenderer, char const (&) [27], int>(std::allocator<TextRenderer>&, TextRenderer*, char const (&) [27], int&&) [141]
                0.00    0.00       1/16          void __gnu_cxx::new_allocator<TextRenderer>::construct<TextRenderer, char const (&) [27], int>(TextRenderer*, char const (&) [27], int&&) [137]
